id,artist_id,release_id,artist_mbtags,artist_mbtags_count,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,hotttnesss,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tatums_confidence,tatums_start,tempo,time_signature,time_signature_confidence,title,year
SODXWSC12A8C13828F,ARN0DMU1187FB5B63A,296945,0,0,0.014,0.74369,0.886,0.74369,276.6624,0.409,-1,9,0.704,-12.086,1,0.712,266.269,1,0.48832,118.427,4,0.844,0,1990
SOGPLSC12AC468D55B,ARFAKQ01187B990163,686055,0,1,0.114,0.93579,0,0.43261,85.91628,0.166,-1,4,0.584,-10.7,0,0.651,79.929,0,0.43261,130.221,3,0.846,0,0
SONRABC12AB0181584,AR74J3U1187FB5CDDB,483913,0,0,0.156,1.26295,0.803,0.21225,234.10893,0.293,-1,0,0.679,-9.148,1,0.808,225.785,0.238,0.21225,122.425,5,0.737,0,1995
SOJSFWQ12AB0180A1A,ARPOPBQ11F4C83D36D,648927,0,0,0.031,0.50438,0.629,0.25611,193.69751,0.061,-1,1,0.073,-12.369,0,0.322,188.732,0.093,0.13228,240.5,3,1,0,0
SOPWPTN12A58A7CBAF,ARKN6PC1187B98A4D0,227292,0,0,0.045,0.6153,0.749,0.31716,172.48608,0.583,0.367154445,7,0.335,-12.141,1,0.498,163.596,0.379,0.16772,201.578,4,0,0,0
SOLDTNU12A58A7A231,ARWVOHH1187FB5974B,95340,0,1,0.132,1.8477,0.392,0.71976,301.13914,0,0.582918459,10,0.605,-7.401,1,0.578,291.91,0,0.43833,116.01,3,0.918,0,1996
SOBPRCW12AB0186D3E,ARJJRZ41187FB4C856,769747,0,0,0.03,0.98272,0.812,0.20805,117.02812,0.258,0.515357179,4,0.446,-7.24,0,0.285,113.731,0.003,0.20805,156.179,4,0,0,2002
SOWPBNN12AB01848B1,ARF1FZV1187B98C928,564496,0,0,0.214,5.80129,0.7,0.43982,158.82404,0.247,-1,0,0.33,-6.627,0,0.373,155.678,0.407,0.17366,106.565,4,0.598,0,2004
SOBAMAA12AB0187CB1,ARLLANI1187FB5116F,462652,0,0,0.027,1.50928,1,0.20709,176.97914,0.183,-1,1,0,-15.759,1,0,169.152,1,0.04237,92.046,4,0.341,0,0
SORQSRN12AB018102E,ARJNQM51187FB54C55,463023,0,0,0.032,0.12656,0.933,0.12656,167.60118,0.078,0.340922756,11,0.568,-5.988,0,0.226,163.59,0.025,0.12656,116.638,4,0,0,0
SOHGJKE12AB0181C65,AREDL271187FB40F44,339485,0,0,0.307,0.32033,0,0.32033,447.08526,1.245,0,7,0.677,-11.106,1,0.675,434.84,0.683,0.08379,125.584,4,0.516,0,0
SOKIDCN12AB01828E0,ARDXWVZ1187B9B52F1,517402,0,0,0.032,0.05395,0.634,0.05395,77.29587,0,-1,0,0,-11.568,1,0,77.296,0.863,0.05395,163.12,4,0.658,0,0
SOIFHTU12AC46867F6,ARMI8BW1187FB57B2E,601534,0,0,0.003,0.14283,0,0.14283,290.84689,1.042,-1,8,0.58,-6.558,1,0.445,282.79,0.573,0.14283,126.418,4,0.446,0,0
SOZCFCW12A8C145A3A,ARTBHYK122988EFB03,376824,0,0,0.457,0.54275,0.457,0.54275,187.76771,0,-1,5,0.349,-15.233,1,0.306,187.768,0.623,0.25683,105.395,1,0.53,0,0
SOYRPRE12AB018B083,AR8YV1I1187FB45D2B,572855,0,1,0.007,1.66615,1,0.26684,111.46404,0.224,0,2,0.203,-16.037,1,0.355,99.706,1,0.26684,85.981,4,0.053,0,0
SOCXWEG12A6D4FBEA3,ARG9CID1187B9AB010,128111,0,1,0.027,0.58529,0.681,0.16739,223.39873,0.107,0.672441214,7,0.795,-4.495,1,0.708,208.086,0.432,0.16739,147.745,4,1,0,2004
SOQZCRW12AC468B0C0,AR5GLIU1187FB4638A,597112,0,0,0.378,0.78794,0.856,0.36894,187.53261,0.16,-1,2,0,-17.186,0,0.064,183.629,0.283,0.16683,141.185,4,0,0,2001
SOEGCGK12A6D4FB978,ARHT0B11187B993CB3,239494,0,1,0.012,0.84453,1,0.34239,164.64934,0.259,0,9,0.773,-14.264,1,0.257,154.976,0.674,0.17111,118.704,4,0.751,0,0
SOWNIIQ12AC468CB58,ARKIQSL1241B9C90C8,779324,0,0,0,0.59441,0,0.59441,345.10322,0,-1,7,0.843,-14.855,0,0.785,345.103,0.87,0.31432,101.954,1,0,0,0
SOLHEQX12A8C135403,ARKSZW81187B9B695D,290264,0,1,0.068,2.51451,1,1.89363,314.122,2.241,-1,4,0.189,-10.728,1,0.292,308.413,0,1.89363,95.138,4,0.214,0,1997
SOSXJSF12A8C13DD2D,AR0S7TA1187FB4D024,308591,0,1,0.021,0.74594,1,0.31853,236.95628,0.287,-1,8,0.481,-3.924,1,0.394,227.637,0.951,0.10483,139.99,4,0,0,2002
SOZQDOQ12A8C14538E,ARVG1MI119B86678D4,478335,0,0,0.124,1.06247,0.929,0.2183,332.79955,0.392,-1,4,0.753,-10.372,1,0.707,321.451,0.336,0.2183,141.946,4,0.311,0,0
SOWTMAZ12A58A7DA40,ARALUUG1187FB58696,393782,0,1,0.074,0.63325,0.817,0.17698,190.9024,0.373,0,3,0.287,-11.975,1,0.425,182.364,0.635,0.17698,131,4,0,0,2008
SOAXXOK12AC9072660,AR93K7R1187B9AC92A,737288,0,1,0.052,0.52772,0.171,0.04656,257.82812,0,-1,8,0,-6.979,1,0.145,253.498,0.715,0.04656,128.646,5,0.786,0,0
SONBZRB12A6D4FA945,ARB8KZ11187B9A21ED,59798,0,0,0.089,2.46651,0.312,0.78941,268.45995,0,0.372530039,11,0.132,-9.965,0,0.22,258.206,0.248,0.24823,71.229,3,0.545,0,0
SOMNOUE12A8C130DDE,AR40GSU1187FB3AA01,282123,0,1,0.068,1.13198,0.927,0.46861,267.57179,0.386,0.215080319,5,0.886,-9.413,1,0.711,259.796,0.555,0.46861,91.302,4,0.179,0,1996
SOZSGFG12AB017D099,ARVAWTX1187B9A9990,391799,0,2,0.578,1.30278,0.639,0.27537,94.51057,0,-1,2,0.491,-9.406,0,0.544,94.511,0.244,0.27537,116.828,3,0.669,0,0
SOWFOWK12A6D4F669C,AR8L3QV1187FB4C0BB,80912,0,0,0.341,0.50522,0.341,0.50522,398.602,0,-1,3,1,-16.864,1,0.849,384.993,0.341,0.50522,179.547,1,0.922,0,2006
SOOSTAD12A8C133F0B,ARNJVSL1187B99AFD4,144076,0,1,0.222,0.68334,1,0.19784,272.95302,0.154,0.639248489,7,1,-9.846,1,0.803,266.449,1,0.19784,124.023,3,0.853,0,2002
SOEDEOK12AB0187B66,ARZWPWP1241B9CA793,774097,0,2,0.06,1.0936,0.743,0.56479,187.74159,0.165,0,5,0.029,-11.088,1,0.345,181.243,0.696,0.30334,118.719,4,0.541,0,0
SOJWWTP12A6D4F8952,ARYJ6RP1187B9B3827,54791,0,0,0.193,2.75523,0.052,0.71582,295.10485,0,0.272923667,2,0.696,-10.602,1,0.8,279.307,0,0.3893,94.315,5,0.785,0,0
SOVBBBP12A58A7B044,AROZFLY11F50C4F54F,352104,0,0,0.066,1.80395,0.717,0.69638,291.39546,3.605,0,1,0.305,-16.246,1,0.218,281.577,0.295,0.69638,107.965,4,0.9,0,0
SOPWVGR12A8AE46957,ARP07GD1187B9B9DA4,275941,0,0,0.175,0.69646,0.687,0.19778,199.07873,0.113,0,4,0.744,-6.641,1,0.411,192.377,0.837,0.19778,123.335,3,0.94,0,0
SOOJXEP12AB018AD86,AR5ZJLK1187B9B3A8E,589057,0,0,0.026,0.48311,0.556,0.14244,124.39465,0,0.408110884,9,0.745,-8.039,1,0.584,112.774,0,0.14244,177.098,4,0,0,0
SOPMAEU12A67AE0C81,ARJ7KF01187B98D717,17388,0,3,0.008,0.7162,0.722,0.27254,269.34812,2.81,0.701266353,9,0.468,-6.294,1,0.333,259.535,0.103,0.27254,136.82,4,0,0,2005
SOSRFJO12A8C13DD88,ARI6WJS1187B9B2D7B,117405,0,0,0.047,3.88712,0.471,0.28639,362.68363,0,0.203915013,11,0.791,-4.577,0,0.61,351.66,0.799,0.04562,124.05,4,0.296,0,0
SOHIHSR12AB0184E8F,ARKZJ301187FB521B2,354320,0,2,0.017,2.42205,0.857,1.908,277.83791,6.327,0.740467827,5,0.178,-6.399,1,0.312,268.98,0.153,1.908,116.957,3,0.618,0,2009
SOPOGEB12A6D4FB25A,ARJVTRE1187B9959C0,62220,0,0,0.573,1.30619,0.21,0.45667,501.2371,0,0,5,0.294,-9.817,1,0.367,487.851,0.333,0.24595,114.831,4,0.714,0,1977
SOORXAG12AB01886FD,AR00A6H1187FB5402A,581079,0,1,0.109,0.48656,0.346,0.16868,216.81587,0.142,-1,2,0.756,-6.439,1,0.607,216.816,0.233,0.16868,193.361,4,1,0,0
SOAVRJE12A58A798CE,AR9JNFU1187B9B9868,532273,0,1,0.173,3.30404,0.352,0.94112,242.9122,0,0.454192988,5,0.677,-25.63,1,0.557,224.624,0.352,0.94112,145.099,7,0.68,0,0
SOCAMQU12AB0182111,ARW90Y31187B98FC7C,420045,0,1,0.009,1.79953,0.605,0.50489,229.01506,2.368,0,11,0.165,-13.229,1,0.24,216.474,0.332,0.18082,92.01,4,0.769,0,0
SOMJFYS12A8C13E24C,ARBS1OC1187FB44CAF,217681,0,1,0.028,0.47152,0.548,0.05833,258.92526,0,-1,6,0.465,-5.81,0,0.325,258.925,0.424,0.05833,148.877,4,0.586,0,2004
SOJIGTT12A6D4FC3BA,ARK2P961187B9AD524,176450,0,0,0.023,0.88063,0.711,0.47525,285.02159,0.225,0.48456253,11,0.967,-12.159,1,0.58,267.523,0.514,0.27307,149.01,4,0.172,0,1991
SOKEKSF12AAF3B3977,ARRTJ3W1187B993212,323603,0,0,0.117,0.31534,0.87,0.31534,291.42159,0,0.401486711,5,0.624,0.566,1,0.402,282.511,0.949,0.31534,138.387,3,0.951,0,2008
SORIHQQ12AB0181B67,ARJW7KB1187FB47C36,358221,0,1,0.021,0.58197,1,0.58197,230.24281,0,0.471578248,8,0.701,-5.106,1,0.591,226.975,1,0.29244,104,4,0.953,0,2004
SORSXYJ12AB01882C9,ARSG7NQ1187FB57482,415212,0,1,0.03,0.42615,0.207,0.03927,275.3824,0,0.685642424,4,0.292,-3.214,1,0.413,271.325,1,0.03927,155.038,4,0.228,0,2008
SOKELXZ12A8C13B501,ARKOETA1187FB36CAB,807577,0,0,0.227,2.15996,0.039,0.557,337.76281,0.354,0,1,0.247,-5.623,1,0.314,337.763,0.039,0.557,223.323,7,0.847,0,2005
SOSXQPZ12AB01800CB,ARVVZ6Q1187B98D05D,443821,0,0,0.405,1.0885,0,0.20232,211.35628,0,-1,5,0.381,-10.616,1,0.306,197.033,0,0.20232,135.111,4,0.058,0,0
SOPMIWW12A58A7EE90,ARSCLMG1187FB3CEE4,667679,0,0,0.185,1.16571,0.846,0.33719,228.80608,0.299,-1,2,0,-5.675,1,0.093,228.806,0.457,0.12928,144.038,4,0.955,0,0
SOWLHNY12AB0180F0C,ARWSMNZ1269FCD10FC,391044,0,0,0.631,0.3091,0.631,0.3091,89.62567,3.698,-1,1,1,-17.51,1,0.944,89.626,0.124,0.3091,150.655,1,0.806,0,0
SOGYRUP12AB017FB4C,ARFONSP11F50C4D175,455287,0,0,0.03,1.06785,0.922,0.53899,137.69098,0.311,0,7,0.201,-12.963,1,0.618,125.852,0.922,0.53899,121.218,4,0.89,0,0
SONRSKV12AB018B6A1,ARE9SYU1187B9B9838,586680,0,0,0.023,0.94875,0.745,0.45377,135.18322,0.183,0.375984302,5,0.205,-13.941,1,0.217,130.827,0.826,0.20934,121.371,4,0,0,1967
SOALPEZ12A8C132E29,ARZ1PTN1187B9967D9,286532,0,1,0.545,0.51509,0,0.51509,163.52608,3.425,-1,2,0.386,-17.123,1,0.514,163.526,0.416,0.08697,81.829,4,1,0,1996
SOVOHEI12AB017C590,ARI0AB01187B9B7D94,435561,0,0,0.993,0.21859,0.993,0.21859,203.7024,0.131,-1,1,0.231,-12.903,1,0.407,190.769,0.508,0.21859,140.97,1,0.405,0,0
SOZXBAJ12AB017F858,AR5U94U1187FB5CDCF,395259,0,1,1,0.06081,1,0.06081,162.71628,0.311,-1,5,0.68,-11.726,1,0.572,148.434,0.683,0.06081,95.434,1,0,0,1965
SOCVNKY12A6D4FBC5E,ARECPYG11C8A42B5BF,65217,0,0,0.201,0.98909,0.586,0.32518,204.93016,0.072,-1,0,0.725,-10.644,1,0.673,197.114,0.356,0.15487,146.036,4,0.509,0,1982
SOXQVRI12A6D4F8E28,AREMPZY1187B9B8FF3,46559,0,0,0.084,1.02307,0.882,0.32877,253.67465,0.076,0.215080319,7,0.739,-5.29,1,0.498,250.683,0.473,0.1552,87.033,4,0.864,0,0
SOUVHAM12A6D4FA42A,ARXSABJ1187FB3C336,65697,0,2,0.327,0.8844,0.749,0.54489,203.59791,3.593,0.715502169,7,0.332,-3.145,1,0.598,197.857,0.094,0.54489,178.339,5,0.996,0,2000
SOHTAHZ12A8C130B46,ARD7DTC1187FB404DF,281529,0,0,0.762,0.29059,0.762,0.29059,193.59302,0.247,-1,5,0,-9.335,0,0.312,186.717,0.832,0.12494,182.153,1,0.084,0,0
SOSEVUC12A8C145671,ARBZHTB1187FB3A725,321603,0,0,0.03,0.86458,0.645,0.43766,170.84036,0.2,0.345802234,7,0.863,-9.909,1,0.726,160.978,0.465,0.23063,138.471,4,0.251,0,2008
SOTBYJX12AB0188922,ARHR5BC1187B9AC348,329238,0,1,0.18,0.24908,0,0.24908,215.64036,0,-1,7,0.356,-4.462,1,0.441,207.215,0.577,0.12278,237.831,4,0.387,0,2008
SONEIYL12AB0180FE4,ARX2R5A1187FB5B85B,639325,0,0,0.304,1.3119,0.963,0.18308,230.79138,0,-1,0,0.633,-9.884,1,0.582,220.444,0.528,0.18308,107.466,4,0.644,0,0
SOAMLRD12AAF3B35AC,ARWNGWU124207838D7,433010,0,0,0.001,0.6248,1,0.26313,226.87302,0.229,-1,9,0.735,-10.003,0,0.533,223.945,0.938,0.26313,165.898,4,0.343,0,0
SOCIKSS12AB01841A8,AR5ZY7R1187B996302,641823,0,0,0.085,0.92426,0.945,0.38878,179.06893,0.078,0.302724051,5,0.78,-12.55,1,0.545,169.645,0.792,0.12104,111.199,3,1,0,0
SOLMKME12B0B8081D3,AR7N7MI1187FB46935,278700,0,1,0.002,1.26418,1,0.24821,252.47302,0.223,-1,6,0.072,-10.007,0,0.417,232.292,1,0.24821,118.023,4,0.928,0,2000
SOEWQUV12A8AE46AA4,AR3AIEI1187B992D8D,279150,0,1,0.069,4.23832,0,0.14326,164.62322,5.01,-1,10,0.342,-25.677,0,0.544,147.11,0,0.14326,59.863,5,0.785,0,0
SOBNDJL12AB01806C3,ARTTFAQ1187B98E4FA,463653,0,0,0.709,0.7491,0.83,0.15168,186.17424,0,-1,2,0.389,-6.504,1,0.417,180.762,0.734,0.15168,101.214,4,1,0,0
SODIPHG12A58A7BEA6,AR6EVQA1187B9AA1DF,639381,0,0,0.001,0.42134,0.992,0.42134,162.35057,0.164,0.212045406,1,0.625,-17.422,1,0.425,147.946,1,0.2102,146.474,4,1,0,1991
SOKYTFZ12AB0189A73,ARJJKAA1187B9ADAF1,648603,0,0,0.738,0.73398,0.738,0.73398,48.69179,2.368,-1,1,0,-26.128,0,0,43.984,0.085,0.73398,69.986,1,0,0,0
SOIUVCM12AB0186D78,ARWV0Q11187FB4CDCE,706252,0,0,0.605,0.37985,0.282,0.37985,320.31302,0,0.265861049,2,0.293,-5.521,1,0.518,315.472,0.292,0.12483,120.032,4,1,0,0
SOFUXYZ12AB018C902,AR0569B1187B9A4036,761602,0,0,0.072,0.84279,0.478,0.49397,284.1073,0.293,-1,3,0.42,-12.727,1,0.41,274.582,0.359,0.3231,167.553,4,0.435,0,1996
SOJGPHT12A6D4FA2BF,ARC0MTS1187FB44C21,57377,0,1,0.192,0.64124,0,0.12537,181.55057,2.264,-1,5,0.386,-18.006,1,0.322,172.669,0,0.12537,121.971,3,0.625,0,0
SONTBKA12A8C144020,AR23C041187FB4D534,262925,0,1,0.698,1.45037,0.685,0.13123,255.63383,0.096,-1,6,0.225,-3.084,1,0.145,253.457,1,0.13123,92.649,4,1,0,2002
SOXIIPZ12A8C13EDC0,AR0JPOG1187FB37383,217149,0,0,0.007,0.49423,0.62,0.09119,233.32526,0,0.38293509,8,0.553,-5.755,0,0.459,228.043,0.663,0.09119,151.051,4,0.827,0,2008
SOFNAUM12AB01863B4,AR5U94U1187FB5CDCF,575531,0,1,0.386,0.68524,0.386,0.68524,198.29506,0,-1,4,0.822,-13.129,0,0.541,190.009,0.341,0.4488,130.99,1,0.18,0,0
SOWGJTP12AB018637B,AR8BMEQ1187B9B4214,639908,0,0,0.228,1.4952,0.094,0.95661,120.00608,4.191,-1,0,0.004,-18.682,0,0.2,120.006,0.094,0.95661,111.004,7,0.827,0,0
SOBBFPC12A8C142932,ARMFXPI1187B99717E,375063,0,0,0.101,0.41714,1,0.05824,159.21587,0.175,0,5,0.036,-4.959,1,0.57,152.787,0.67,0.05824,166.925,4,1,0,0
SOWTJRG12AC9075799,AR9696A1187FB550A1,785327,0,0,0.054,3.02957,0.439,0.79951,65.61914,0.09,-1,0,0.295,-18.463,1,0.532,65.619,0.219,0.27966,83.574,7,0.846,0,2002
SODPYXE12A58A7AF97,AR78ZID1187B9B31ED,248564,0,1,0.035,0.09449,1,0.09449,289.64526,0,0.379523324,5,0.561,-6.46,0,0.564,280.201,0.819,0.09449,137.746,4,0,0,0
SODXTQB12AB018A5C0,ARN4IYF1187FB49D76,820294,0,0,0.221,0.42957,0.391,0.42957,117.28934,0,0.299877488,0,0.665,-4.952,1,0.722,106.04,0.364,0.26079,140.247,4,0.608,0,0
SOGSOTK12A6D4FA596,AR3793X1187FB50CB3,813528,0,1,0.015,0.77958,0,0.24352,236.35546,2.252,0.758410319,3,0.645,-7.186,0,0.514,228.902,0.188,0.24352,110.1,4,0.964,0,2008
SOJQTVV12A8C134387,AR051KA1187B98B2FF,288450,0,0,0.981,0.69892,1,0.06642,257.04444,0,-1,6,0.565,-6.736,1,0.561,257.044,1,0.06642,94.997,4,0.881,0,0
SOKGYMR12A8C1433E3,AR7KA5V1187FB44E6B,757779,0,1,0.042,1.05208,0.405,0.48219,134.68689,0.171,0.265861049,5,0.918,-11.197,1,0.699,127.083,0.254,0.07017,106.218,4,0.95,0,0
SOJKYRI12A58A7D06C,AR62MPO1187FB46421,162987,0,0,0.139,1.90054,0.622,0.28918,274.1024,0,0.544577102,0,0.413,-10.03,1,0.465,263.68,0.418,0.28918,152.077,5,0.57,0,2000
SOPGUJO12AB0186DF1,AR1DLF21187FB3CBF0,581855,0,0,0.402,0.84133,0.38,0.44195,269.06077,0,0.375984302,8,0.593,-10.925,1,0.678,259.872,0.758,0.44195,150.049,4,0.51,0,0
SOFBCXN12A8C13C8C8,ARF3GX71187FB3EB66,307618,0,2,0.081,0.48475,0.929,0.48475,160.62649,0.205,0.38293509,0,0.899,-6.94,1,0.724,152.143,0.935,0.25522,131.074,4,0.009,0,2005
SONSBJS12A67ADE7EC,ARD5SR21187B9B5F4A,68572,0,1,0,0.34254,0,0.34254,194.32444,3.866,-1,2,0.65,-12.374,1,0.86,187.907,0,0.18476,189.997,4,0.617,0,2001
SOKIWRW12AB017FAD7,AR508LN1187B996F4E,405723,0,0,0.974,0.64021,0.783,0.64021,141.66159,0.602,-1,6,0.267,-16.465,1,0.493,133.654,0.332,0.64021,85.472,4,0.069,0,1992
SOMTQJY12CF58265F5,ARCP8YG1187B997D72,557522,0,0,0.012,1.46311,0.966,0.5071,257.01832,0.232,-1,9,0.227,-8.226,1,0.316,244.907,0.966,0.26867,124.942,4,1,0,0
SOZOEUF12AB017E66A,AR6OTKA1187B9B6697,635453,0,0,0.412,0.62183,0.886,0.19404,233.66485,0.148,0.662493161,11,0,-6.446,1,0.349,220.247,0.926,0.19404,137.951,3,0.667,0,2009
SOCBGSL12A8C13747D,ARLNMEP11C8A41519E,259066,0,0,0.354,0.09665,0.354,0.09665,203.54567,0,0.355285536,11,0.926,-10.348,1,0.826,190.526,1,0.09665,74.619,1,0,0,0
SOXWHQK12A67020E88,ARJDR071187B98CBBB,15420,0,0,0.011,0.49873,0.987,0.49873,147.66975,0.438,0.513189736,4,0.303,-7.8,1,0.475,135.082,1,0.15301,89.157,4,0.408,0,0
SOMAYCY12A6D4F936C,ARY1QJF1187B98EF3F,36412,0,0,0.78,0.49627,0.78,0.49627,92.00281,0,0.340857095,7,0,-12.884,0,0,86.895,0.2,0.05622,87.392,1,0.632,0,2006
SOXBPJO12A8C1401AC,ARYZQIU1187FB4BBF8,725661,0,0,0.275,0.50051,0.69,0.02816,174.10567,0,-1,5,0.504,-8.192,1,0.408,174.106,0.751,0.02816,125.028,4,0,0,1968
SOYJVQR12AB01835DE,AR05OJD1187B9B99A6,641098,0,1,0.022,0.10666,0,0.10666,180.45342,0.59,0.386790177,7,0.165,-3.949,1,0.446,175.444,0.359,0.10666,90.473,4,0.539,0,0
SOQOEGK12AB01883BB,AR02IU11187FB513F2,767880,0,2,0.045,0.6263,0.608,0.06131,362.50077,0.313,-1,1,0.543,-25.499,1,0.484,349.066,0.526,0.06131,112.566,4,0.113,0,1987
SOKETYB12AB018308E,ARM5JLS1187FB3615B,553590,0,1,0.035,1.427,0.661,0.65151,148.00934,0.341,0,9,0.842,-13.18,1,0.644,141.299,0,0.26377,76.907,4,0.787,0,0
SOSPTBA12A81C23A03,AR7DFJP1187B992F13,204047,0,1,0.117,0.29514,0.66,0.29514,401.65832,0.266,0.649989756,1,0.866,-14.129,1,0.67,381.185,0.283,0.05229,124.754,4,0.421,0,2003
SOSTWHL12A6D4FD2A9,AR7U5BZ1187B997FFC,127411,0,1,0.111,0.90998,0.806,0.43034,340.4273,0.113,0.480238748,5,0.092,-5.298,1,0.366,336.904,0.581,0.18457,127.585,4,0.552,0,1999
SOHNSVU12AB01891F8,ARFQTFS12086C14218,652820,0,0,0,0.49981,0,0.49981,514.0371,2.409,-1,6,0.745,-5.823,1,0.579,503.409,0.114,0.49981,100.244,1,0.261,0,0
SOWYBEG12A6D4F9142,ARI2JSK1187FB496EF,53832,0,1,0.036,0.80515,0.526,0.35613,110.15791,3.419,0.233601929,2,0.753,-20.678,0,0.789,101.93,0.526,0.35613,133.369,4,0.497,0,0
SOJATJX12A6D4F6E77,ARB3YS71187FB4E54E,24732,0,0,1,0.25192,1,0.25192,146.57261,0.45,0.215080319,7,0.497,-10.164,1,0.596,139.029,0.761,0.25192,127.188,1,0,0,0
SOEGJRT12A6D4FCD65,AR035N21187FB3938E,64190,0,2,0.429,1.1365,0.471,0.74566,214.54322,12.179,0.327736683,2,0.245,-7.652,1,0.414,210.947,0.068,0.74566,150.082,4,0.916,0,2005
SOEJCIN12A8C132263,AR78ZID1187B9B31ED,246079,0,1,0.006,0.71823,0,0.35465,246.02077,0,-1,1,0.009,-15.011,0,0.29,226.191,0.727,0.35465,162.009,4,0.804,0,0
SOSIZPX12A8AE46AD3,AR3AIEI1187B992D8D,279150,0,1,0.492,0.5804,0,0.5804,109.37424,5.422,-1,9,0.753,-22.417,1,0.791,96.792,0,0.30759,109.257,4,0.756,0,0
SOBAENB12AB017BFD8,AR1N6N61187FB4E25E,388277,0,0,1,0.29056,1,0.29056,198.5824,0.241,0.27354544,5,0.5,-12.272,1,0.387,194.426,0.812,0.07259,142.198,1,0,0,0
SOZCHRE12A8C1404A4,ARCQQ3S1187B9A6D98,521730,0,0,0.13,1.04023,0.064,0.13331,243.06893,0,0,2,0.099,-10.608,1,0.14,235.212,0,0.13331,201.532,5,0.628,0,0
SOEOSKZ12AC392B55B,ARYGXKQ11E2835CE3B,822031,0,1,0.317,0.6379,0,0.05968,229.14567,0,0.240040556,3,0.489,-5.587,1,0.541,218.157,0.996,0.05968,98.299,4,0.803,0,0
SOVJJGU12AB0186C4F,ARROLGK1187FB5738D,547353,0,0,0.281,0.59337,0.905,0.28029,99.00363,0.257,0.514298331,6,0.756,-8.096,1,0.577,99.004,0.008,0.13448,184.283,4,0.187,0,0
SOETRAW12AB0180F0E,AR19JS91187B98CB66,621397,0,1,0.007,1.37906,0.617,0.96833,338.36363,0,0.334706549,7,0.462,-8.67,1,0.549,333.142,0.022,0.76197,150.014,4,0,0,1995
SOKWHFT12A8C13780E,ARYR56R1187FB3DEEE,144485,0,1,0.175,5.76063,0.57,4.80864,397.06077,5.625,-1,2,0.626,-30.478,1,0.558,382.816,0.088,4.80864,132.053,3,0.363,0,0
SOYCRXU12AB0180B86,ARH3TXI1187FB3A486,489541,0,0,0.003,0.8411,0.887,0.07877,251.29751,0.282,0,7,0.626,-10.851,1,0.67,238.515,0.358,0.07877,79.744,4,0.425,0,1994
SORCMAR12AB018701E,ARYLQVR11F50C4EFC2,554475,0,0,0.154,0.58913,1,0.24413,339.06893,0.212,-1,1,0.99,-9.163,1,0.843,327.663,0.72,0.07464,174.108,3,0.935,0,0
SOPVNEU12A58A77E90,ARODOO01187FB44F4A,507551,0,0,0.786,0.6535,0.786,0.6535,201.50812,0.17,-1,5,0.956,-19.572,1,0.797,187.199,0,0.3591,69.489,1,0,0,0
SOQWSGM12A6D4FC3C6,ARIRCA31187FB58E84,274369,0,0,0.001,0.2063,0,0.2063,209.00526,0.076,0.84967867,0,0.738,-4.92,1,0.671,205.827,0.407,0.2063,130.031,4,0.837,0,2008
SOQCKBB12AB01864F9,ARC39PE1187B9B2C01,673446,0,0,0.004,0.93139,0.922,0.46145,352.02567,0,0.215080319,1,0.487,-5.929,1,0.491,352.026,0.793,0.23405,127.873,4,0.594,0,0
SOULIKU12A58A78CE2,ARGVJPK1187B9909EA,228741,0,1,0.129,0.05314,0.426,0.05314,311.14404,0,0.439202489,5,0.247,-9.55,0,0.486,311.144,0.441,0.05314,140,3,1,0,2008
SOEOMWI12A67ADB831,ARNE16X1187B9B2DEE,16762,0,2,0.052,0.66556,0.336,0.66556,216.45016,0.188,0.270775999,5,0.461,-11.675,1,0.453,205.578,0.806,0.06711,83.712,7,0.141,0,0
SOICOXW12A8C144D5C,ARRC2JF1187B9B6A93,314721,0,0,0.838,0.57824,0.838,0.57824,93.09995,0.137,0,0,1,-27.011,1,0.904,86.181,0.488,0.2152,85.774,1,0.991,0,0
SOFEQWY12A6D4F94CC,ARIZODP1187B9AD272,29030,0,2,0.321,2.40824,0.321,2.40824,194.61179,5.817,-1,1,1,-8.903,1,0.94,178.387,0,2.23977,149.435,1,0,0,1976
SOTARLM12AB0189263,ARV38Z81187B98E608,424048,0,1,0.002,1.10628,0.773,0.4747,164.54485,0.113,-1,11,0.172,-14.022,1,0.289,154.424,0.489,0.15991,97.243,4,0.719,0,0
SOOWVZQ12AF72A0070,ARCLLH11187FB48DE0,282241,0,0,0.252,1.23161,0.38,0.30921,260.72771,4.569,-1,10,0.038,-9.508,1,0.448,245.65,0.48,0.30921,128.713,4,0,0,1994
SOJAMMF12A58A7656D,ARSW5F51187FB4CFC9,583091,0,2,0.025,1.45505,0.188,0.21085,239.35955,0,0.692961319,8,0.772,-4.994,1,0.637,235.967,0,0.21085,96.941,4,1,0,2009
SOJMCCN12AB0185039,ARQEPTZ1187FB4CD36,509820,0,0,0.881,0.2329,0.881,0.2329,202.26567,0.184,0.334706549,9,0.457,-3.723,0,0.472,195.558,0.678,0.0644,90.681,1,0.808,0,0
SOIVNTJ12AC468C685,AR0RCMP1187FB3F427,747564,0,0,0.044,0.1957,0,0.1957,173.68771,0.961,-1,2,0.407,-12.957,1,0.571,161.367,0.433,0.03501,185.583,4,0,0,1990
